id	sample	pdf	stem	hancomVersion	variant	sourceFormat	oracleRoot	family
samples/re-font-gulim-hancom.hwp::pdf/re-font-gulim-hancom-2022.pdf	samples/re-font-gulim-hancom.hwp	pdf/re-font-gulim-hancom-2022.pdf	re-font-gulim-hancom	2022	2022	hwp	pdf	other
samples/re-font-gulim-hancom.hwp::pdf/re-font-gulim-hancom-hwp-2020.pdf	samples/re-font-gulim-hancom.hwp	pdf/re-font-gulim-hancom-hwp-2020.pdf	re-font-gulim-hancom	2020	hwp-2020	hwp	pdf	other
samples/re-font-gulimche-empty-hancom.hwp::pdf/re-font-gulimche-empty-hancom-2022.pdf	samples/re-font-gulimche-empty-hancom.hwp	pdf/re-font-gulimche-empty-hancom-2022.pdf	re-font-gulimche-empty-hancom	2022	2022	hwp	pdf	blank
samples/re-font-gulimche-empty-hancom.hwp::pdf/re-font-gulimche-empty-hancom-hwp-2020.pdf	samples/re-font-gulimche-empty-hancom.hwp	pdf/re-font-gulimche-empty-hancom-hwp-2020.pdf	re-font-gulimche-empty-hancom	2020	hwp-2020	hwp	pdf	blank
samples/re-font-gulimche-hancom.hwp::pdf/re-font-gulimche-hancom-2022.pdf	samples/re-font-gulimche-hancom.hwp	pdf/re-font-gulimche-hancom-2022.pdf	re-font-gulimche-hancom	2022	2022	hwp	pdf	other
samples/re-font-gulimche-hancom.hwp::pdf/re-font-gulimche-hancom-hwp-2020.pdf	samples/re-font-gulimche-hancom.hwp	pdf/re-font-gulimche-hancom-hwp-2020.pdf	re-font-gulimche-hancom	2020	hwp-2020	hwp	pdf	other
samples/re-font-malgun-empty-hancom.hwp::pdf/re-font-malgun-empty-hancom-2022.pdf	samples/re-font-malgun-empty-hancom.hwp	pdf/re-font-malgun-empty-hancom-2022.pdf	re-font-malgun-empty-hancom	2022	2022	hwp	pdf	blank
samples/re-font-malgun-empty-hancom.hwp::pdf/re-font-malgun-empty-hancom-hwp-2020.pdf	samples/re-font-malgun-empty-hancom.hwp	pdf/re-font-malgun-empty-hancom-hwp-2020.pdf	re-font-malgun-empty-hancom	2020	hwp-2020	hwp	pdf	blank
samples/re-font-malgun-hancom.hwp::pdf/re-font-malgun-hancom-2022.pdf	samples/re-font-malgun-hancom.hwp	pdf/re-font-malgun-hancom-2022.pdf	re-font-malgun-hancom	2022	2022	hwp	pdf	other
samples/re-font-malgun-hancom.hwp::pdf/re-font-malgun-hancom-hwp-2020.pdf	samples/re-font-malgun-hancom.hwp	pdf/re-font-malgun-hancom-hwp-2020.pdf	re-font-malgun-hancom	2020	hwp-2020	hwp	pdf	other
samples/re-mixed-0tr-empty-hancom.hwp::pdf/re-mixed-0tr-empty-hancom-2022.pdf	samples/re-mixed-0tr-empty-hancom.hwp	pdf/re-mixed-0tr-empty-hancom-2022.pdf	re-mixed-0tr-empty-hancom	2022	2022	hwp	pdf	blank
samples/re-mixed-0tr-empty-hancom.hwp::pdf/re-mixed-0tr-empty-hancom-hwp-2020.pdf	samples/re-mixed-0tr-empty-hancom.hwp	pdf/re-mixed-0tr-empty-hancom-hwp-2020.pdf	re-mixed-0tr-empty-hancom	2020	hwp-2020	hwp	pdf	blank
samples/re-mixed-1tr-empty-hancom.hwp::pdf/re-mixed-1tr-empty-hancom-2022.pdf	samples/re-mixed-1tr-empty-hancom.hwp	pdf/re-mixed-1tr-empty-hancom-2022.pdf	re-mixed-1tr-empty-hancom	2022	2022	hwp	pdf	blank
samples/re-mixed-1tr-empty-hancom.hwp::pdf/re-mixed-1tr-empty-hancom-hwp-2020.pdf	samples/re-mixed-1tr-empty-hancom.hwp	pdf/re-mixed-1tr-empty-hancom-hwp-2020.pdf	re-mixed-1tr-empty-hancom	2020	hwp-2020	hwp	pdf	blank
samples/re-mixed-2tr-empty-hancom.hwp::pdf/re-mixed-2tr-empty-hancom-2022.pdf	samples/re-mixed-2tr-empty-hancom.hwp	pdf/re-mixed-2tr-empty-hancom-2022.pdf	re-mixed-2tr-empty-hancom	2022	2022	hwp	pdf	blank
samples/re-mixed-2tr-empty-hancom.hwp::pdf/re-mixed-2tr-empty-hancom-hwp-2020.pdf	samples/re-mixed-2tr-empty-hancom.hwp	pdf/re-mixed-2tr-empty-hancom-hwp-2020.pdf	re-mixed-2tr-empty-hancom	2020	hwp-2020	hwp	pdf	blank
samples/re-mixed-malgun-timesnew-hancom.hwp::pdf/re-mixed-malgun-timesnew-hancom-2022.pdf	samples/re-mixed-malgun-timesnew-hancom.hwp	pdf/re-mixed-malgun-timesnew-hancom-2022.pdf	re-mixed-malgun-timesnew-hancom	2022	2022	hwp	pdf	other
samples/re-mixed-malgun-timesnew-hancom.hwp::pdf/re-mixed-malgun-timesnew-hancom-hwp-2020.pdf	samples/re-mixed-malgun-timesnew-hancom.hwp	pdf/re-mixed-malgun-timesnew-hancom-hwp-2020.pdf	re-mixed-malgun-timesnew-hancom	2020	hwp-2020	hwp	pdf	other
samples/re-multisize-10-10-empty-hancom.hwp::pdf/re-multisize-10-10-empty-hancom-2022.pdf	samples/re-multisize-10-10-empty-hancom.hwp	pdf/re-multisize-10-10-empty-hancom-2022.pdf	re-multisize-10-10-empty-hancom	2022	2022	hwp	pdf	blank
samples/re-multisize-10-10-empty-hancom.hwp::pdf/re-multisize-10-10-empty-hancom-hwp-2020.pdf	samples/re-multisize-10-10-empty-hancom.hwp	pdf/re-multisize-10-10-empty-hancom-hwp-2020.pdf	re-multisize-10-10-empty-hancom	2020	hwp-2020	hwp	pdf	blank
samples/re-multisize-10-20-empty-hancom.hwp::pdf/re-multisize-10-20-empty-hancom-2022.pdf	samples/re-multisize-10-20-empty-hancom.hwp	pdf/re-multisize-10-20-empty-hancom-2022.pdf	re-multisize-10-20-empty-hancom	2022	2022	hwp	pdf	blank
samples/re-multisize-10-20-empty-hancom.hwp::pdf/re-multisize-10-20-empty-hancom-hwp-2020.pdf	samples/re-multisize-10-20-empty-hancom.hwp	pdf/re-multisize-10-20-empty-hancom-hwp-2020.pdf	re-multisize-10-20-empty-hancom	2020	hwp-2020	hwp	pdf	blank
samples/re-multisize-8-14-empty-hancom.hwp::pdf/re-multisize-8-14-empty-hancom-2022.pdf	samples/re-multisize-8-14-empty-hancom.hwp	pdf/re-multisize-8-14-empty-hancom-2022.pdf	re-multisize-8-14-empty-hancom	2022	2022	hwp	pdf	blank
samples/re-multisize-8-14-empty-hancom.hwp::pdf/re-multisize-8-14-empty-hancom-hwp-2020.pdf	samples/re-multisize-8-14-empty-hancom.hwp	pdf/re-multisize-8-14-empty-hancom-hwp-2020.pdf	re-multisize-8-14-empty-hancom	2020	hwp-2020	hwp	pdf	blank
samples/rowbreak-problem-pages.hwp::pdf/rowbreak-problem-pages-2024.pdf	samples/rowbreak-problem-pages.hwp	pdf/rowbreak-problem-pages-2024.pdf	rowbreak-problem-pages	2024	2024	hwp	pdf	other
samples/rowbreak-problem-pages.hwp::pdf/rowbreak-problem-pages-hwp-2024.pdf	samples/rowbreak-problem-pages.hwp	pdf/rowbreak-problem-pages-hwp-2024.pdf	rowbreak-problem-pages	2024	hwp-2024	hwp	pdf	other
samples/rowbreak-problem-pages.hwpx::pdf/rowbreak-problem-pages-2024.pdf	samples/rowbreak-problem-pages.hwpx	pdf/rowbreak-problem-pages-2024.pdf	rowbreak-problem-pages	2024	2024	hwpx	pdf	other
samples/rowbreak-problem-pages.hwpx::pdf/rowbreak-problem-pages-hwpx-2020.pdf	samples/rowbreak-problem-pages.hwpx	pdf/rowbreak-problem-pages-hwpx-2020.pdf	rowbreak-problem-pages	2020	hwpx-2020	hwpx	pdf	other
samples/shape-group-02.hwp::pdf/shape-group-02-2022.pdf	samples/shape-group-02.hwp	pdf/shape-group-02-2022.pdf	shape-group-02	2022	2022	hwp	pdf	shape
samples/shape-group-02.hwp::pdf/shape-group-02-hwp-2020.pdf	samples/shape-group-02.hwp	pdf/shape-group-02-hwp-2020.pdf	shape-group-02	2020	hwp-2020	hwp	pdf	shape
samples/shift-return.hwp::pdf/shift-return-2022.pdf	samples/shift-return.hwp	pdf/shift-return-2022.pdf	shift-return	2022	2022	hwp	pdf	other
samples/shift-return.hwp::pdf/shift-return-hwp-2020.pdf	samples/shift-return.hwp	pdf/shift-return-hwp-2020.pdf	shift-return	2020	hwp-2020	hwp	pdf	other
samples/SO-SUEOP.hwp::pdf/SO-SUEOP-2024.pdf	samples/SO-SUEOP.hwp	pdf/SO-SUEOP-2024.pdf	SO-SUEOP	2024	2024	hwp	pdf	other
samples/SO-SUEOP.hwp::pdf/SO-SUEOP-hwp-2020.pdf	samples/SO-SUEOP.hwp	pdf/SO-SUEOP-hwp-2020.pdf	SO-SUEOP	2020	hwp-2020	hwp	pdf	other
samples/SO-SUEOP.hwpx::pdf/SO-SUEOP-2024.pdf	samples/SO-SUEOP.hwpx	pdf/SO-SUEOP-2024.pdf	SO-SUEOP	2024	2024	hwpx	pdf	other
samples/SO-SUEOP.hwpx::pdf/SO-SUEOP-hwpx-2024.pdf	samples/SO-SUEOP.hwpx	pdf/SO-SUEOP-hwpx-2024.pdf	SO-SUEOP	2024	hwpx-2024	hwpx	pdf	other
samples/synam-001.hwp::pdf/synam-001-2022.pdf	samples/synam-001.hwp	pdf/synam-001-2022.pdf	synam-001	2022	2022	hwp	pdf	other
samples/synam-001.hwp::pdf/synam-001-hwp-2020.pdf	samples/synam-001.hwp	pdf/synam-001-hwp-2020.pdf	synam-001	2020	hwp-2020	hwp	pdf	other
samples/ta-pic-001-r-쪽영역안제한.hwp::pdf/ta-pic-001-r-쪽영역안제한-2024.pdf	samples/ta-pic-001-r-쪽영역안제한.hwp	pdf/ta-pic-001-r-쪽영역안제한-2024.pdf	ta-pic-001-r-쪽영역안제한	2024	2024	hwp	pdf	other
samples/ta-pic-001-r-쪽영역안제한.hwp::pdf/ta-pic-001-r-쪽영역안제한-hwp-2024.pdf	samples/ta-pic-001-r-쪽영역안제한.hwp	pdf/ta-pic-001-r-쪽영역안제한-hwp-2024.pdf	ta-pic-001-r-쪽영역안제한	2024	hwp-2024	hwp	pdf	other
samples/ta-pic-001-r-쪽영역안제한.hwpx::pdf/ta-pic-001-r-쪽영역안제한-2024.pdf	samples/ta-pic-001-r-쪽영역안제한.hwpx	pdf/ta-pic-001-r-쪽영역안제한-2024.pdf	ta-pic-001-r-쪽영역안제한	2024	2024	hwpx	pdf	other
samples/ta-pic-001-r-쪽영역안제한.hwpx::pdf/ta-pic-001-r-쪽영역안제한-hwpx-2024.pdf	samples/ta-pic-001-r-쪽영역안제한.hwpx	pdf/ta-pic-001-r-쪽영역안제한-hwpx-2024.pdf	ta-pic-001-r-쪽영역안제한	2024	hwpx-2024	hwpx	pdf	other
samples/ta-pic-001-r-쪽영역안제한no.hwp::pdf/ta-pic-001-r-쪽영역안제한no-2024.pdf	samples/ta-pic-001-r-쪽영역안제한no.hwp	pdf/ta-pic-001-r-쪽영역안제한no-2024.pdf	ta-pic-001-r-쪽영역안제한no	2024	2024	hwp	pdf	other
samples/ta-pic-001-r-쪽영역안제한no.hwp::pdf/ta-pic-001-r-쪽영역안제한no-hwp-2024.pdf	samples/ta-pic-001-r-쪽영역안제한no.hwp	pdf/ta-pic-001-r-쪽영역안제한no-hwp-2024.pdf	ta-pic-001-r-쪽영역안제한no	2024	hwp-2024	hwp	pdf	other
samples/ta-pic-001-r-쪽영역안제한no.hwpx::pdf/ta-pic-001-r-쪽영역안제한no-2024.pdf	samples/ta-pic-001-r-쪽영역안제한no.hwpx	pdf/ta-pic-001-r-쪽영역안제한no-2024.pdf	ta-pic-001-r-쪽영역안제한no	2024	2024	hwpx	pdf	other
samples/ta-pic-001-r-쪽영역안제한no.hwpx::pdf/ta-pic-001-r-쪽영역안제한no-hwpx-2024.pdf	samples/ta-pic-001-r-쪽영역안제한no.hwpx	pdf/ta-pic-001-r-쪽영역안제한no-hwpx-2024.pdf	ta-pic-001-r-쪽영역안제한no	2024	hwpx-2024	hwpx	pdf	other
samples/table-001.hwp::pdf/table-001-2022.pdf	samples/table-001.hwp	pdf/table-001-2022.pdf	table-001	2022	2022	hwp	pdf	table
samples/table-001.hwp::pdf/table-001-hwp-2020.pdf	samples/table-001.hwp	pdf/table-001-hwp-2020.pdf	table-001	2020	hwp-2020	hwp	pdf	table
samples/table-004.hwp::pdf/table-004-2022.pdf	samples/table-004.hwp	pdf/table-004-2022.pdf	table-004	2022	2022	hwp	pdf	table
samples/table-004.hwp::pdf/table-004-hwp-2020.pdf	samples/table-004.hwp	pdf/table-004-hwp-2020.pdf	table-004	2020	hwp-2020	hwp	pdf	table
samples/table-complex.hwp::pdf/table-complex-2022.pdf	samples/table-complex.hwp	pdf/table-complex-2022.pdf	table-complex	2022	2022	hwp	pdf	table
samples/table-complex.hwp::pdf/table-complex-hwp-2020.pdf	samples/table-complex.hwp	pdf/table-complex-hwp-2020.pdf	table-complex	2020	hwp-2020	hwp	pdf	table
samples/table-in-tbox.hwp::pdf/table-in-tbox-2022.pdf	samples/table-in-tbox.hwp	pdf/table-in-tbox-2022.pdf	table-in-tbox	2022	2022	hwp	pdf	table
samples/table-in-tbox.hwp::pdf/table-in-tbox-hwp-2020.pdf	samples/table-in-tbox.hwp	pdf/table-in-tbox-hwp-2020.pdf	table-in-tbox	2020	hwp-2020	hwp	pdf	table
samples/table-ipc.hwp::pdf/table-ipc-2022.pdf	samples/table-ipc.hwp	pdf/table-ipc-2022.pdf	table-ipc	2022	2022	hwp	pdf	table
samples/table-ipc.hwp::pdf/table-ipc-hwp-2020.pdf	samples/table-ipc.hwp	pdf/table-ipc-hwp-2020.pdf	table-ipc	2020	hwp-2020	hwp	pdf	table
samples/table-vpos-01.hwp::pdf/table-vpos-01-2022.pdf	samples/table-vpos-01.hwp	pdf/table-vpos-01-2022.pdf	table-vpos-01	2022	2022	hwp	pdf	table
samples/table-vpos-01.hwp::pdf/table-vpos-01-hwp-2020.pdf	samples/table-vpos-01.hwp	pdf/table-vpos-01-hwp-2020.pdf	table-vpos-01	2020	hwp-2020	hwp	pdf	table
samples/table-vpos-01.hwpx::pdf/table-vpos-01-2022.pdf	samples/table-vpos-01.hwpx	pdf/table-vpos-01-2022.pdf	table-vpos-01	2022	2022	hwpx	pdf	table
samples/table-vpos-01.hwpx::pdf/table-vpos-01-hwpx-2020.pdf	samples/table-vpos-01.hwpx	pdf/table-vpos-01-hwpx-2020.pdf	table-vpos-01	2020	hwpx-2020	hwpx	pdf	table
samples/table_giant_cell_overfill.hwpx::pdf/table_giant_cell_overfill-2024.pdf	samples/table_giant_cell_overfill.hwpx	pdf/table_giant_cell_overfill-2024.pdf	table_giant_cell_overfill	2024	2024	hwpx	pdf	table
samples/table_giant_cell_overfill.hwpx::pdf/table_giant_cell_overfill-hwpx-2024.pdf	samples/table_giant_cell_overfill.hwpx	pdf/table_giant_cell_overfill-hwpx-2024.pdf	table_giant_cell_overfill	2024	hwpx-2024	hwpx	pdf	table
samples/table_scattered_header_rowbreak.hwp::pdf/table_scattered_header_rowbreak-2024.pdf	samples/table_scattered_header_rowbreak.hwp	pdf/table_scattered_header_rowbreak-2024.pdf	table_scattered_header_rowbreak	2024	2024	hwp	pdf	table
samples/table_scattered_header_rowbreak.hwp::pdf/table_scattered_header_rowbreak-hwp-2024.pdf	samples/table_scattered_header_rowbreak.hwp	pdf/table_scattered_header_rowbreak-hwp-2024.pdf	table_scattered_header_rowbreak	2024	hwp-2024	hwp	pdf	table
samples/table_text_anchor_wrap.hwpx::pdf/table_text_anchor_wrap-2024.pdf	samples/table_text_anchor_wrap.hwpx	pdf/table_text_anchor_wrap-2024.pdf	table_text_anchor_wrap	2024	2024	hwpx	pdf	table
samples/table_text_anchor_wrap.hwpx::pdf/table_text_anchor_wrap-hwpx-2024.pdf	samples/table_text_anchor_wrap.hwpx	pdf/table_text_anchor_wrap-hwpx-2024.pdf	table_text_anchor_wrap	2024	hwpx-2024	hwpx	pdf	table
samples/tac-case-001.hwp::pdf/tac-case-001-2022.pdf	samples/tac-case-001.hwp	pdf/tac-case-001-2022.pdf	tac-case-001	2022	2022	hwp	pdf	other
samples/tac-case-001.hwp::pdf/tac-case-001-hwp-2020.pdf	samples/tac-case-001.hwp	pdf/tac-case-001-hwp-2020.pdf	tac-case-001	2020	hwp-2020	hwp	pdf	other
samples/tac-case-002.hwp::pdf/tac-case-002-2022.pdf	samples/tac-case-002.hwp	pdf/tac-case-002-2022.pdf	tac-case-002	2022	2022	hwp	pdf	other
samples/tac-case-002.hwp::pdf/tac-case-002-hwp-2020.pdf	samples/tac-case-002.hwp	pdf/tac-case-002-hwp-2020.pdf	tac-case-002	2020	hwp-2020	hwp	pdf	other
samples/tac-case-003.hwp::pdf/tac-case-003-2022.pdf	samples/tac-case-003.hwp	pdf/tac-case-003-2022.pdf	tac-case-003	2022	2022	hwp	pdf	other
samples/tac-case-003.hwp::pdf/tac-case-003-hwp-2020.pdf	samples/tac-case-003.hwp	pdf/tac-case-003-hwp-2020.pdf	tac-case-003	2020	hwp-2020	hwp	pdf	other
samples/tac-case-004.hwp::pdf/tac-case-004-2022.pdf	samples/tac-case-004.hwp	pdf/tac-case-004-2022.pdf	tac-case-004	2022	2022	hwp	pdf	other
samples/tac-case-004.hwp::pdf/tac-case-004-hwp-2020.pdf	samples/tac-case-004.hwp	pdf/tac-case-004-hwp-2020.pdf	tac-case-004	2020	hwp-2020	hwp	pdf	other
samples/tac-case-005.hwp::pdf/tac-case-005-2022.pdf	samples/tac-case-005.hwp	pdf/tac-case-005-2022.pdf	tac-case-005	2022	2022	hwp	pdf	other
samples/tac-case-005.hwp::pdf/tac-case-005-hwp-2020.pdf	samples/tac-case-005.hwp	pdf/tac-case-005-hwp-2020.pdf	tac-case-005	2020	hwp-2020	hwp	pdf	other
samples/tac-host-spacing.hwpx::pdf/tac-host-spacing-hwpx-2020.pdf	samples/tac-host-spacing.hwpx	pdf/tac-host-spacing-hwpx-2020.pdf	tac-host-spacing	2020	hwpx-2020	hwpx	pdf	other
samples/tac-img-02.hwp::pdf/tac-img-02-2022.pdf	samples/tac-img-02.hwp	pdf/tac-img-02-2022.pdf	tac-img-02	2022	2022	hwp	pdf	other
samples/tac-img-02.hwp::pdf/tac-img-02-hwp-2020.pdf	samples/tac-img-02.hwp	pdf/tac-img-02-hwp-2020.pdf	tac-img-02	2020	hwp-2020	hwp	pdf	other
samples/tac-img-02.hwpx::pdf/tac-img-02-hwpx-2024.pdf	samples/tac-img-02.hwpx	pdf/tac-img-02-hwpx-2024.pdf	tac-img-02	2024	hwpx-2024	hwpx	pdf	other
samples/tac-img-02.hwpx::pdf/tac-img-02-2022.pdf	samples/tac-img-02.hwpx	pdf/tac-img-02-2022.pdf	tac-img-02	2022	2022	hwpx	pdf	other
samples/task-001.hwp::pdf/task-001-2022.pdf	samples/task-001.hwp	pdf/task-001-2022.pdf	task-001	2022	2022	hwp	pdf	other
samples/task1716/table_scattered_header_rowbreak.hwpx::pdf/task1716/table_scattered_header_rowbreak-hwpx-2020.pdf	samples/task1716/table_scattered_header_rowbreak.hwpx	pdf/task1716/table_scattered_header_rowbreak-hwpx-2020.pdf	table_scattered_header_rowbreak	2020	hwpx-2020	hwpx	pdf	table
samples/task1718/table_giant_cell_overfill.hwp::pdf/task1718/table_giant_cell_overfill-hwp-2020.pdf	samples/task1718/table_giant_cell_overfill.hwp	pdf/task1718/table_giant_cell_overfill-hwp-2020.pdf	table_giant_cell_overfill	2020	hwp-2020	hwp	pdf	table
samples/task1725/text_footnote_tail_overpagination.hwp::pdf/task1725/text_footnote_tail_overpagination-hwp-2024.pdf	samples/task1725/text_footnote_tail_overpagination.hwp	pdf/task1725/text_footnote_tail_overpagination-hwp-2024.pdf	text_footnote_tail_overpagination	2024	hwp-2024	hwp	pdf	footnote
samples/task1725/text_footnote_tail_overpagination.hwpx::pdf/task1725/text_footnote_tail_overpagination-hwpx-2020.pdf	samples/task1725/text_footnote_tail_overpagination.hwpx	pdf/task1725/text_footnote_tail_overpagination-hwpx-2020.pdf	text_footnote_tail_overpagination	2020	hwpx-2020	hwpx	pdf	footnote
samples/task1745/table_text_anchor_wrap.hwp::pdf/task1745/table_text_anchor_wrap-hwp-2020.pdf	samples/task1745/table_text_anchor_wrap.hwp	pdf/task1745/table_text_anchor_wrap-hwp-2020.pdf	table_text_anchor_wrap	2020	hwp-2020	hwp	pdf	table
samples/task1771/nested_group_vectors.hwpx::pdf/task1771/nested_group_vectors-hwpx-2020.pdf	samples/task1771/nested_group_vectors.hwpx	pdf/task1771/nested_group_vectors-hwpx-2020.pdf	nested_group_vectors	2020	hwpx-2020	hwpx	pdf	dir:task1771
samples/task1772/table_outer_margin_common_sync.hwpx::pdf/task1772/table_outer_margin_common_sync-hwpx-2020.pdf	samples/task1772/table_outer_margin_common_sync.hwpx	pdf/task1772/table_outer_margin_common_sync-hwpx-2020.pdf	table_outer_margin_common_sync	2020	hwpx-2020	hwpx	pdf	table
samples/task1789/exclusion_probe_line_spacing.hwpx::pdf/task1789/exclusion_probe_line_spacing-hwpx-2020.pdf	samples/task1789/exclusion_probe_line_spacing.hwpx	pdf/task1789/exclusion_probe_line_spacing-hwpx-2020.pdf	exclusion_probe_line_spacing	2020	hwpx-2020	hwpx	pdf	dir:task1789
samples/task2070/1130000-201900011_D0150004-1-002_2017년기준 시장구조조사.hwp::pdf/task2070/1130000-201900011_D0150004-1-002_2017년기준 시장구조조사-2022.pdf	samples/task2070/1130000-201900011_D0150004-1-002_2017년기준 시장구조조사.hwp	pdf/task2070/1130000-201900011_D0150004-1-002_2017년기준 시장구조조사-2022.pdf	1130000-201900011_D0150004-1-002_2017년기준 시장구조조사	2022	2022	hwp	pdf	dir:task2070
samples/task2093/1192000_hydrogen_policy_research.hwp::pdf/task2093/1192000_hydrogen_policy_research-2022.pdf	samples/task2093/1192000_hydrogen_policy_research.hwp	pdf/task2093/1192000_hydrogen_policy_research-2022.pdf	1192000_hydrogen_policy_research	2022	2022	hwp	pdf	dir:task2093
samples/task2093/1192000_hydrogen_policy_research.hwp::pdf/task2093/1192000_hydrogen_policy_research-hwp-2020.pdf	samples/task2093/1192000_hydrogen_policy_research.hwp	pdf/task2093/1192000_hydrogen_policy_research-hwp-2020.pdf	1192000_hydrogen_policy_research	2020	hwp-2020	hwp	pdf	dir:task2093
samples/task2093/saved_single_line_spacing_after.hwpx::pdf/task2093/saved_single_line_spacing_after-2022.pdf	samples/task2093/saved_single_line_spacing_after.hwpx	pdf/task2093/saved_single_line_spacing_after-2022.pdf	saved_single_line_spacing_after	2022	2022	hwpx	pdf	dir:task2093
samples/task2093/saved_single_line_spacing_after.hwpx::pdf/task2093/saved_single_line_spacing_after-2020.pdf	samples/task2093/saved_single_line_spacing_after.hwpx	pdf/task2093/saved_single_line_spacing_after-2020.pdf	saved_single_line_spacing_after	2020	2020	hwpx	pdf	dir:task2093
samples/task2093/saved_single_line_spacing_after.hwpx::pdf/task2093/saved_single_line_spacing_after-hwpx-2020.pdf	samples/task2093/saved_single_line_spacing_after.hwpx	pdf/task2093/saved_single_line_spacing_after-hwpx-2020.pdf	saved_single_line_spacing_after	2020	hwpx-2020	hwpx	pdf	dir:task2093
samples/task2097/1730000_selection_report.hwp::pdf/task2097/1730000_selection_report-2022.pdf	samples/task2097/1730000_selection_report.hwp	pdf/task2097/1730000_selection_report-2022.pdf	1730000_selection_report	2022	2022	hwp	pdf	dir:task2097
samples/task2097/1730000_selection_report.hwp::pdf/task2097/1730000_selection_report-hwp-2020.pdf	samples/task2097/1730000_selection_report.hwp	pdf/task2097/1730000_selection_report-hwp-2020.pdf	1730000_selection_report	2020	hwp-2020	hwp	pdf	dir:task2097
samples/task2097/1741000_project_application.hwp::pdf/task2097/1741000_project_application-2020.pdf	samples/task2097/1741000_project_application.hwp	pdf/task2097/1741000_project_application-2020.pdf	1741000_project_application	2020	2020	hwp	pdf	dir:task2097
samples/task2097/1741000_project_application.hwp::pdf/task2097/1741000_project_application-hwp-2020.pdf	samples/task2097/1741000_project_application.hwp	pdf/task2097/1741000_project_application-hwp-2020.pdf	1741000_project_application	2020	hwp-2020	hwp	pdf	dir:task2097
samples/task2097/21298295_byeolpyo5_disaster.hwp::pdf/task2097/21298295_byeolpyo5_disaster-2020.pdf	samples/task2097/21298295_byeolpyo5_disaster.hwp	pdf/task2097/21298295_byeolpyo5_disaster-2020.pdf	21298295_byeolpyo5_disaster	2020	2020	hwp	pdf	schedule
samples/task2097/21298295_byeolpyo5_disaster.hwp::pdf/task2097/21298295_byeolpyo5_disaster-hwp-2020.pdf	samples/task2097/21298295_byeolpyo5_disaster.hwp	pdf/task2097/21298295_byeolpyo5_disaster-hwp-2020.pdf	21298295_byeolpyo5_disaster	2020	hwp-2020	hwp	pdf	schedule
samples/task2097/3080901_pii_ledger.hwp::pdf/task2097/3080901_pii_ledger-2022.pdf	samples/task2097/3080901_pii_ledger.hwp	pdf/task2097/3080901_pii_ledger-2022.pdf	3080901_pii_ledger	2022	2022	hwp	pdf	dir:task2097
samples/task2097/3080901_pii_ledger.hwp::pdf/task2097/3080901_pii_ledger-hwp-2020.pdf	samples/task2097/3080901_pii_ledger.hwp	pdf/task2097/3080901_pii_ledger-hwp-2020.pdf	3080901_pii_ledger	2020	hwp-2020	hwp	pdf	dir:task2097
samples/task2097/75544_pii_bunseok.hwpx::pdf/task2097/75544_pii_bunseok-2020.pdf	samples/task2097/75544_pii_bunseok.hwpx	pdf/task2097/75544_pii_bunseok-2020.pdf	75544_pii_bunseok	2020	2020	hwpx	pdf	dir:task2097
samples/task2097/75544_pii_bunseok.hwpx::pdf/task2097/75544_pii_bunseok-hwpx-2020.pdf	samples/task2097/75544_pii_bunseok.hwpx	pdf/task2097/75544_pii_bunseok-hwpx-2020.pdf	75544_pii_bunseok	2020	hwpx-2020	hwpx	pdf	dir:task2097
samples/task2097/none_table_declared_fits.hwpx::pdf/task2097/none_table_declared_fits-2022.pdf	samples/task2097/none_table_declared_fits.hwpx	pdf/task2097/none_table_declared_fits-2022.pdf	none_table_declared_fits	2022	2022	hwpx	pdf	table
samples/task2097/none_table_declared_fits.hwpx::pdf/task2097/none_table_declared_fits-2020.pdf	samples/task2097/none_table_declared_fits.hwpx	pdf/task2097/none_table_declared_fits-2020.pdf	none_table_declared_fits	2020	2020	hwpx	pdf	table
